Year,Month,Day,Location,Province
2012,3,7,Edmonton,AB
2012,3,8,Saint John,NB
2012,3,8,Keswick,ON
2012,3,9,Sherwood Park,AB
2012,3,9,Mount Uniacke,NB
2012,3,10,Spruce Grove,AB
2012,3,10,Mallorytown,ON
2012,3,10,Mallorytown,ON
2012,3,10,Edmonton,AB
2012,3,10,Wabush,NF
2012,3,10,Edmonton,AB
2012,3,11,Ottawa,ON
2012,3,11,Naramata,BC
2012,3,11,Winnipeg,MB
2012,3,11,Kelowna,BC
2012,3,11,Ottawa,ON
2012,3,11,Ottawa,ON
2012,3,11,Stayner,ON
2012,3,12,North Vancouver,BC
2012,3,12,Antigonish,NS
2012,3,12,Calgary,AB
2012,3,12,Bowen Island,BC
2012,3,13,Burlington,ON
2012,3,13,Barrie,ON
2012,3,13,Cambridge,ON
2012,3,13,Kelowna,BC
2012,3,13,London,ON
2012,3,13,Port Moody,BC
2012,3,14,Newmarket,ON
2012,3,14,Trenton,ON
2012,3,14,London,ON
2012,3,14,North Bay,ON
2012,3,14,South Porcupine,ON
2012,3,14,Brantford,ON
2012,3,14,Calgary,AB
2012,3,14,London,ON
2012,3,14,Saskatoon,SK
2012,3,15,Stratford,ON
2012,3,16,White Rock,BC
2012,3,16,White Rock,BC
2012,3,16,Kitchener,ON
2012,3,16,Kitchener,ON
2012,3,17,Squamish,BC
2012,3,17,Airdrie,AB
2012,3,17,North Vancouver,BC
2012,3,17,Paris,ON
2012,3,17,Paris,ON
2012,3,17,Nanaimo,BC
2012,3,17,Cambridge,ON
2012,3,17,Cambridge,ON
2012,3,17,Hartley Bay,BC
2012,3,19,Williams Lake,BC
2012,3,19,Smithers,BC
2012,3,19,Toronto,ON
2012,3,19,Algonquin Highlands,ON
2012,3,19,Nanaimo,BC
2012,3,19,Nanaimo,BC
2012,3,19,Calgary,AB
2012,3,19,Nanaimo,BC
2012,3,19,Nanaimo,BC
2012,3,20,Niagara Falls,ON
2012,3,20,Stratford,ON
2012,3,20,Niagara Falls,ON
2012,3,20,Niagara Falls,ON
2012,3,20,Montreal,PQ
2012,3,20,Peterborough,ON
2012,3,20,London,ON
2012,3,20,Saanich,BC
2012,3,20,Salmon Arm,BC
2012,3,20,Winnipeg,MB
2012,3,20,Bradford,ON
2012,3,20,Calgary,AB
2012,3,20,Keswick,ON
2012,3,21,St. Catharines,ON
2012,3,21,Maple Ridge,BC
2012,3,21,Cambridge,ON
2012,3,21,Calgary,AB
2012,3,22,Dartmouth,NS
2012,3,22,Haeckel Hill,YK
2012,3,22,Kingston Peninsula,NB
2012,3,22,Guelph,ON
2012,3,22,Guelph,ON
2012,3,22,Hamilton Mountain,ON
2012,3,23,Scarborough,ON
2012,3,23,Winnipeg,MB
2012,3,23,Vancouver,BC
2012,3,23,Portage la Prairie,MB
2012,3,24,Sherwood Park,AB
2012,3,24,Sherwood Park,AB
2012,3,24,Bowser,BC
2012,3,24,Parksville,BC
2012,3,24,Qualicum Beach,BC
2012,3,24,Vancouver,BC
2012,3,24,Lakefield,ON
2012,3,24,Parksville,BC
2012,3,24,Parksville,BC
2012,3,24,Parksville,BC
2012,3,24,Canmore,AB
2012,3,24,Qualicum Beach,BC
2012,3,24,Parksville,BC
2012,3,24,Parksville,BC
2012,3,24,Parksville,BC
2012,3,25,Calgary,AB
2012,3,25,Toronto,ON
2012,3,25,Stouffville,ON
2012,3,25,Edmonton,AB
2012,3,25,Delta,BC
2012,3,25,Regina,SK
2012,3,25,Sarnia,ON
2012,3,26,Sarnia,ON
2012,3,26,Winnipeg,MB
2012,3,26,Garden Hill,ON
2012,3,26,Garden Hill,ON
2012,3,27,Picton,ON
2012,3,27,Selkirk,MB
2012,3,28,Brigham,PQ
2012,3,29,Scarborough,ON
2012,3,29,Toronto,ON
2012,3,29,Nanoose Bay,BC
2012,3,29,Port Hope,ON
2012,3,29,Scarborough,ON
2012,3,30,Brampton,ON
2012,3,30,Calgary,AB
2012,3,30,Brampton,ON
2012,3,31,Oakville,ON
2012,3,31,St. Catharines,ON
2012,3,31,St. Catharines,ON
2012,3,31,Katepwa,SK
2012,3,31,Saskatoon,SK
2012,3,31,Montreal,PQ
2012,3,31,Whitby,ON
2012,3,31,Calgary,AB
2012,3,31,Lethbridge,AB
2012,4,1,Montreal,PQ
2012,4,1,Montreal,PQ
2012,4,1,Montreal,PQ
2012,4,1,Toronto,ON
2012,4,2,Sarnia,ON
2012,4,2,Winnipeg,MB
2012,4,2,Winnipeg,MB
2012,4,2,Sherbrooke,PQ
2012,4,2,Sarnia,ON
2012,4,2,Sarnia,ON
2012,4,2,Sarnia,ON
2012,4,2,Lloydminster,SK
2012,4,2,Cobourg,ON
2012,4,2,Toronto,ON
2012,4,2,Sarnia,ON
2012,4,2,Toronto,ON
2012,4,3,Miller Lake,ON
2012,4,3,Cambridge,ON
2012,4,3,Burlington,ON
2012,4,3,Cambridge,ON
2012,4,3,Coniston,ON
2012,4,3,Massey,ON
2012,4,3,Miller Lake,ON
2012,4,3,Miller lake,ON
2012,4,3,Sudbury,ON
2012,4,3,Sudbury,ON
2012,4,3,Lasquiti Island,BC
2012,4,3,Calgary,AB
2012,4,3,Calgary,AB
2012,4,3,Parksville,BC
2012,4,3,Upham,NB
2012,4,3,Calgary,AB
2012,4,3,North Bay,ON
2012,4,3,Surrey,BC
2012,4,4,Dryden,ON
2012,4,4,Nanaimo,BC
2012,4,4,Etobicoke,ON
2012,4,4,Toronto,ON
2012,4,4,Parksville,BC
2012,4,4,Coquitlam,BC
2012,4,4,Sarnia,ON
2012,4,4,Brampton,ON
2012,4,5,Brunkhild,MB
2012,4,5,Brunkhild,MB
2012,4,5,Errington,BC
2012,4,5,Nanaimo,BC
2012,4,5,Brampton,ON
2012,4,5,Qualicum Beach,BC
2012,4,5,Parksville,BC
2012,4,5,Qualicum Beach,BC
2012,4,6,Matapedia Valley,PQ
2012,4,6,Elora,ON
2012,4,6,St. Catharines,ON
2012,4,6,St. Catharines,ON
2012,4,6,Vancouver,BC
2012,4,6,Cambridge,ON
2012,4,6,Brantford,ON
2012,4,6,Sarnia,ON
2012,4,6,Vancouver,BC
2012,4,6,Vancouver,BC
2012,4,7,Maple Ridge,BC
2012,4,7,Cambridge,ON
2012,4,7,Qualicum Beach,BC
2012,4,7,Parksville,BC
2012,4,7,Barrie,ON
2012,4,7,Cumberland,BC
2012,4,7,Gatineau,PQ
2012,4,7,Gatineau,PQ
2012,4,7,Parksville,BC
2012,4,7,Qualicum Beach,BC
2012,4,7,Parksville,BC
2012,4,7,Princeton,ON
2012,4,7,Montreal,PQ
2012,4,7,Milton,ON
2012,4,7,Cumberland,BC
2012,4,7,Windsor,ON
2012,4,8,Grand Bend,ON
2012,4,8,Hamilton,ON
2012,4,8,Brampton,ON
2012,4,8,Ottawa,ON
2012,4,8,Errington,BC
2012,4,9,Vancouver,BC
2012,4,9,Cloverdale,BC
2012,4,9,Tsawwassen,BC
2012,4,9,Beaumont,AB
2012,4,10,Tabusintac,NB
2012,4,10,Gatineau,PQ
2012,4,10,Sarnia,ON
2012,4,11,Milton,ON
2012,4,11,Brampton,ON
2012,4,11,Guelph,ON
2012,4,11,Toronto,ON
2012,4,12,Niagara Falls,ON
2012,4,12,Brampton,ON
2012,4,12,Brampton,ON
2012,4,12,Brampton,ON
2012,4,12,Gatineau,PQ
2012,4,12,Waterloo,ON
2012,4,12,Waterloo,ON
2012,4,12,Waterloo,ON
2012,4,12,Sarnia,ON
2012,4,13,Mont-Laurier,PQ
2012,4,13,St-Ambroise,PQ
2012,4,13,Coquitlam,BC
2012,4,13,Amherst,NS
2012,4,13,Mississauga,ON
2012,4,13,Stouffville,ON
2012,4,13,Kingston,ON
2012,4,13,Kingston,ON
2012,4,13,Gibsons,BC
2012,4,13,Manning Park,BC
2012,4,13,Toronto,ON
2012,4,14,Cobourg,ON
2012,4,14,Vancouver,BC
2012,4,14,"Rive-Sud, Monteregie",PQ
2012,4,14,Montreal,PQ
2012,4,14,Gatineau,PQ
2012,4,14,St-Lambert,PQ
2012,4,14,Maple Ridge,BC
2012,4,14,Maple Ridge,BC
2012,4,14,Alliston,ON
2012,4,15,Montreal,PQ
2012,4,15,Kelowna,BC
2012,4,16,Winnipeg,MB
2012,4,16,Ohsweken,ON
2012,4,16,Ohsweken,ON
2012,4,17,Brampton,ON
2012,4,17,Ottawa,PQ
2012,4,17,Chandler,PQ
2012,4,17,Thunder Bay,ON
2012,4,18,Oshawa,ON
2012,4,18,Meech Lake,PQ
2012,4,18,Montreal,PQ
2012,4,18,Kingston,ON
2012,4,18,Houston,BC
2012,4,18,Kanata,ON
2012,4,18,Toronto,ON
2012,4,19,Prince George,BC
2012,4,19,Saskatoon,SK
2012,4,20,Moose Jaw,SK
2012,4,20,Moose Jaw,SK
2012,4,20,Edmonton,AB
2012,4,21,Chilliwack,BC
2012,4,21,Parksville,BC
2012,4,21,Cochrane,AB
2012,4,22,Regina,SK
2012,4,22,Poplar River,MB
2012,4,22,Edmonton,AB
2012,4,22,Edmonton,AB
2012,4,22,Fort McMurray,AB
2012,4,22,Kelowna,BC
2012,4,22,Owen Sound,ON
2012,4,22,Snow Lake,MB
2012,4,22,Victoria,BC
2012,4,22,Calgary,AB
2012,4,22,Sarnia,ON
2012,4,23,Lorette,MB
2012,4,23,Thompson,MB
2012,4,23,Thompson,MB
2012,4,23,Kelowna,BC
2012,4,25,Winnipeg,MB
2012,4,26,Kingston,ON
2012,4,26,Toronto,ON
2012,4,26,Acton,ON
2012,4,26,Halton Hills,ON
2012,4,26,Dauphin,MB
2012,4,26,Orangeville,ON
2012,4,27,Sarnia,ON
2012,4,27,Whitehorse,YK
2012,4,28,Kingston,ON
2012,4,28,Kingston,ON
2012,4,29,Toronto,ON
2012,4,29,Toronto,ON
2012,4,30,Eastern Passage,NS
2012,4,30,Eastern Passage,NS
2012,5,1,Nanaimo,BC
2012,5,1,Red Deer,AB
2012,5,2,Abbotsford,BC
2012,5,3,Saint John,NB
2012,5,3,St. John,NB
2012,5,3,Richmond,BC
2012,5,3,Cambridge,ON
2012,5,3,Cambridge,ON
2012,5,4,Medicine Hat,AB
2012,5,4,Dartmouth,NS
2012,5,4,Gatineau,PQ
2012,5,5,Lindsay,ON
2012,5,5,Lindsay,ON
2012,5,5,Brantford,ON
2012,5,5,Georgetown,ON
2012,5,5,Halton Hills,ON
2012,5,5,Gatineau,PQ
2012,5,5,Ottawa,ON
2012,5,5,Ottawa,ON
2012,5,5,Surrey,BC
2012,5,5,Surrey,BC
2012,5,5,Brampton,ON
2012,5,5,Brampton,ON
2012,5,5,Parksville,BC
2012,5,5,Parksville,BC
2012,5,5,Brantford,ON
2012,5,5,Red Deer,AB
2012,5,5,Ottawa,ON
2012,5,5,Ottawa,ON
2012,5,5,Kitchener,ON
2012,5,5,Kitchener,ON
2012,5,5,Brantford,ON
2012,5,5,Edmonton,AB
2012,5,6,Gatineau,PQ
2012,5,6,Calgary,AB
2012,5,6,Vancouver,BC
2012,5,6,Calgary,AB
2012,5,7,Saint-Bruno-de-Montarville,PQ
2012,5,7,Saint-Bruno-de-Montarville,PQ
2012,5,8,New Bothwell,MB
2012,5,8,Parksville,BC
2012,5,8,Calgary,AB
2012,5,8,Oshawa,ON
2012,5,8,Parksville,BC
2012,5,8,Whistler,BC
2012,5,8,Whistler,BC
2012,5,10,Gatineau,PQ
2012,5,10,Saint-Jerome,PQ
2012,5,11,Courtenay,BC
2012,5,11,Whitby,ON
2012,5,11,Tyndall,MB
2012,5,11,Waywayseecappo,MB
2012,5,11,Winnipeg,MB
2012,5,11,Winnipeg,MB
2012,5,11,Kenora,ON
2012,5,11,Orillia,ON
2012,5,11,Orillia,ON
2012,5,11,Amaranth,MB
2012,5,11,Keewatin,ON
2012,5,11,Ste. Agathe,MB
2012,5,11,Ste. Anne,MB
2012,5,11,Winnipeg,MB
2012,5,12,Windsor,ON
2012,5,12,Regina,SK
2012,5,12,Gatineau,PQ
2012,5,12,Montreal,PQ
2012,5,12,Port Coquitlam,BC
2012,5,12,Oshawa,ON
2012,5,12,Victoria,BC
2012,5,12,Waasis,NB
2012,5,12,Courtice,ON
2012,5,13,Port Union,ON
2012,5,13,Embro,ON
2012,5,14,Ottawa,ON
2012,5,16,Ottawa,ON
2012,5,16,Ottawa,ON
2012,5,17,Georgetown,ON
2012,5,18,Saint John,NB
2012,5,18,St. John,NB
2012,5,18,Kitchener,ON
2012,5,18,Saint-Agapit,PQ
2012,5,18,St-Agapit,PQ
2012,5,18,Calgary,AB
2012,5,18,Nanaimo,BC
2012,5,19,Creston,BC
2012,5,19,South Bruce Peninsula,ON
2012,5,19,Wiarton,ON
2012,5,19,Brantford,ON
2012,5,19,Ottawa,ON
2012,5,19,Ottawa,ON
2012,5,19,Sarnia,ON
2012,5,19,Whitby,ON
2012,5,19,Petawawa,ON
2012,5,19,Oakville,ON
2012,5,20,Oshawa,ON
2012,5,20,Waiparous,AB
2012,5,20,Lake Simcoe,ON
2012,5,20,Stouffville,ON
2012,5,20,Stouffville,ON
2012,5,20,Toronto,ON
2012,5,20,Toronto,ON
2012,5,20,Brantford,ON
2012,5,20,Buckhorn,ON
2012,5,20,St. Catharines,ON
2012,5,20,Brantford,ON
2012,5,20,Etobicoke,ON
2012,5,20,Guelph,ON
2012,5,20,Southampton,ON
2012,5,20,Dunnville,ON
2012,5,20,Port Dover,ON
2012,5,20,Port Dover,ON
2012,5,20,St. Catharines,ON
2012,5,20,St. Catharines,ON
2012,5,20,Minden,ON
2012,5,20,Minden,ON
2012,5,20,Little Lake Mush-a-Mush,NS
2012,5,20,Tiverton,ON
2012,5,20,Winnipeg,MB
2012,5,20,Cambridge,ON
2012,5,20,Cambridge,ON
2012,5,20,Paul Lake,BC
2012,5,20,Port Dover,ON
2012,5,20,Kindersley,SK
2012,5,20,Mississauga,ON
2012,5,20,Windsor,ON
2012,5,20,Woodlawn,ON
2012,5,20,Paul Lake,BC
2012,5,20,New Hamburg,ON
2012,5,20,New Hamburg,ON
2012,5,20,St. Catharines,ON
2012,5,20,Toronto,ON
2012,5,20,Woodlawn,ON
2012,5,21,Halifax,NS
2012,5,21,Halifax,NS
2012,5,21,Chateauguay,PQ
2012,5,21,Chateauguay,PQ
2012,5,21,Hamilton,ON
2012,5,22,Calgary,AB
2012,5,22,Calgary,AB
2012,5,22,Calgary,AB
2012,5,24,Wallaceburg,ON
2012,5,25,Hull,PQ
2012,5,26,Kelowna,BC
2012,5,26,Brampton,ON
2012,5,26,Whitby,ON
2012,5,26,Burlington,ON
2012,5,26,Colville,BC
2012,5,26,Sherwood Park,AB
2012,5,26,Edmonton,AB
2012,5,26,Edmonton,AB
2012,5,26,Sherwood Park,AB
2012,5,27,Ottawa,ON
2012,5,27,Ottawa,ON
2012,5,27,Calgary,AB
2012,5,27,Calgary,AB
2012,5,30,Montreal,PQ
2012,5,31,Calgary,AB
2012,5,31,New Hamburg,ON
2012,5,31,New Hamburg,ON
2012,5,31,Whitby,ON
2012,5,31,Midland,ON
2012,6,1,Timmins,ON
2012,6,1,Prince George,BC
2012,6,1,Edmonton,AB
2012,6,2,Miramichi,NB
2012,6,2,Lamont,AB
2012,6,2,Halifax,NS
2012,6,2,Buffalo Pound Prov. Park,SK
2012,6,2,Clayton,ON
2012,6,2,Clayton,ON
2012,6,2,Vancouver,BC
2012,6,3,Edmonton,AB
2012,6,3,West Hawk Lake,MB
2012,6,4,Sherwood Park,AB
2012,6,4,Sherwood Park,AB
2012,6,4,Stony Plain,AB
2012,6,5,Regina,SK
2012,6,5,Rouyn-Noranda,PQ
2012,6,5,Scarborough,ON
2012,6,5,Bathurst,NB
2012,6,6,Red Deer,AB
2012,6,6,Ilderton,ON
2012,6,6,Ilderton,ON
2012,6,6,Taber,AB
2012,6,7,Saskatoon,SK
2012,6,7,Saskatoon,SK
2012,6,7,Vancouver,BC
2012,6,7,Toronto,ON
2012,6,7,Saskatoon,SK
2012,6,8,Sherwood Park,AB
2012,6,8,Saskatoon,SK
2012,6,8,Sherkston,ON
2012,6,9,Simcoe,ON
2012,6,9,Montreal,PQ
2012,6,9,Pierrfonds,PQ
2012,6,9,Toronto,ON
2012,6,10,Victoria,BC
2012,6,11,Prince George,BC
2012,6,11,Eastern Passage,NS
2012,6,11,Vernon,BC
2012,6,11,Sylvan Lake,AB
2012,6,12,Red Deer,AB
2012,6,12,Sherwood Park,AB
2012,6,12,Vernon,BC
2012,6,12,Oshawa,ON
2012,6,12,Simcoe,ON
2012,6,12,Peterborough,ON
2012,6,13,Montreal,PQ
2012,6,13,Montreal,PQ
2012,6,14,Temiscaming,PQ
2012,6,14,Cranbrook,BC
2012,6,14,Midland,ON
2012,6,14,Blackfalds,AB
2012,6,15,Winnipeg,MB
2012,6,15,Bradford,ON
2012,6,15,Chapel Island,NS
2012,6,15,Ste. Rita,MB
2012,6,15,Winnipeg,MB
2012,6,16,Quebec City,PQ
2012,6,16,Carlsbad Springs,ON
2012,6,16,Bathurst,NB
2012,6,16,Caledonia,ON
2012,6,16,Chatham,ON
2012,6,16,Lindsay,ON
2012,6,16,Quebec City,PQ
2012,6,16,Rusagonis,PQ
2012,6,16,Garson,MB
2012,6,16,Black Donald Lake,ON
2012,6,16,Winnipeg,MB
2012,6,17,Belleville,ON
2012,6,17,Dartmouth,NS
2012,6,17,Middleton,NS
2012,6,17,Vancouver,BC
2012,6,17,Port Moody,BC
2012,6,17,Miramichi,NB
2012,6,19,Priestville,NS
2012,6,20,Prince Albert,SK
2012,6,20,Mississauga,ON
2012,6,20,Edmonton,AB
2012,6,20,Aurora,ON
2012,6,20,Waterloo,ON
2012,6,21,Grand Beach,MB
2012,6,21,Pickering,ON
2012,6,21,Pickering,ON
2012,6,21,Pickering,ON
2012,6,21,Hanmer,ON
2012,6,21,Pickering,ON
2012,6,21,Pickering,ON
2012,6,22,Sherwood Park,AB
2012,6,22,Sherwood Park,AB
2012,6,22,Winnipeg,MB
2012,6,22,Mount Albert,ON
2012,6,22,Brampton,ON
2012,6,22,Brampton,ON
2012,6,22,Sheridan Lake,BC
2012,6,22,Milton,ON
2012,6,23,Ottawa,ON
2012,6,23,Toronto,ON
2012,6,23,Sherwood Park,AB
2012,6,23,Sherwood Park,AB
2012,6,23,Sherwood Park,AB
2012,6,23,Port Colborne,ON
2012,6,23,Kawatha Lakes,ON
2012,6,23,Brampton,ON
2012,6,23,Berkley,ON
2012,6,24,Gander,NF
2012,6,24,Thompson,MB
2012,6,24,Sherwood Park,AB
2012,6,24,Barrie,ON
2012,6,24,Toronto,ON
2012,6,24,Bloomfield,NB
2012,6,24,Bloomfield,ON
2012,6,25,Creston,BC
2012,6,25,Oshawa,ON
2012,6,26,Winnipeg,MB
2012,6,26,Winnipeg,MB
2012,6,27,Sault Ste. Marie,ON
2012,6,28,Winnipeg,MB
2012,6,29,Paul Lake,BC
2012,6,29,Kingsville,ON
2012,6,29,Iroquois Lake,SK
2012,6,30,Paul Lake,BC
2012,6,30,Garson,ON
2012,6,30,Sudbury,ON
2012,6,30,Orangeville,ON
2012,6,30,London,ON
2012,6,30,Pemberton,BC
2012,6,30,Oshawa,ON
2012,6,30,Milton,ON
2012,6,30,Lafontaine,ON
2012,6,30,Manitou,MB
2012,6,30,Chatham,ON
2012,6,30,Ile Bizard,PQ
2012,6,30,Oshawa,ON
2012,6,30,Peterborough,ON
2012,7,1,Dauphin,MB
2012,7,1,Wiarton,ON
2012,7,1,Garson,ON
2012,7,1,Grand Falls,NB
2012,7,1,Long Point,ON
2012,7,1,Peterborough,ON
2012,7,1,Hamilton,ON
2012,7,1,Brantford,ON
2012,7,1,Thunder Bay,ON
2012,7,1,Severn,ON
2012,7,1,Bath,ON
2012,7,1,Bath,ON
2012,7,1,Niagara Falls,ON
2012,7,1,St. Catharines,ON
2012,7,1,Windmill Point,ON
2012,7,1,Edmonton,AB
2012,7,1,Garson,ON
2012,7,1,Brandon,MB
2012,7,1,Windsor,ON
2012,7,1,Burnaby,BC
2012,7,1,Oro,ON
2012,7,1,Wabush,NF
2012,7,1,Cambridge,ON
2012,7,1,Hespeler,ON
2012,7,1,Ridgeway,ON
2012,7,1,Selkirk,MB
2012,7,1,Thunder Bay,ON
2012,7,2,Vancouver,BC
2012,7,2,Exeter,ON
2012,7,2,Peterborough,ON
2012,7,2,Exeter,ON
2012,7,3,Creston,BC
2012,7,3,Burlington,ON
2012,7,3,St. Catharines,ON
2012,7,3,Corner Brook,NF
2012,7,3,Toronto,ON
2012,7,3,Sechelt,BC
2012,7,3,Toronto,ON
2012,7,4,Vancouver,BC
2012,7,5,Winnipeg,MB
2012,7,5,Winnipeg,MB
2012,7,5,Burlington,ON
2012,7,5,Burlington,ON
2012,7,5,Burlington,ON
2012,7,5,Burlington,ON
2012,7,5,Saint John,NB
2012,7,5,Burlington,ON
2012,7,5,Calgary,AB
2012,7,6,Baltimore,ON
2012,7,6,Kingston,ON
2012,7,6,Winnipeg,MB
2012,7,7,Fort Erie,ON
2012,7,7,Port Hope,ON
2012,7,7,Port Hope,ON
2012,7,7,Edmonton,AB
2012,7,7,Sherwood Park,AB
2012,7,7,Bracebridge,ON
2012,7,7,Regina,SK
2012,7,7,St. George,ON
2012,7,7,Kitchener,ON
2012,7,7,London,ON
2012,7,7,Pigeon Lake,AB
2012,7,7,Cambridge,ON
2012,7,7,Winnipeg,MB
2012,7,8,Wabamum,AB
2012,7,8,Chatham,ON
2012,7,8,Chatham,ON
2012,7,8,Copper Cliff,ON
2012,7,8,Montreal,PQ
2012,7,8,Pierrefonds,PQ
2012,7,8,Edmonton,AB
2012,7,9,Coquitlam,BC
2012,7,9,Aldergrove,BC
2012,7,9,Coquitlam,BC
2012,7,9,Fort Erie,ON
2012,7,9,Oakville,ON
2012,7,9,Burlington,ON
2012,7,9,Kanata,ON
2012,7,9,Ottawa,ON
2012,7,9,Prince Albert,SK
2012,7,10,Peterborough,ON
2012,7,10,Peterborough,ON
2012,7,10,Fort Qu'Appelle,SK
2012,7,10,Bowser,BC
2012,7,10,Yellow Point,BC
2012,7,10,Calgary,AB
2012,7,10,Vancouver,BC
2012,7,11,Vancouver,BC
2012,7,11,Victoria,BC
2012,7,11,Southwold,ON
2012,7,11,Cornwall,ON
2012,7,11,Toronto,ON
2012,7,11,Ohsweken,ON
2012,7,12,Nanaimo,BC
2012,7,12,White Rock,BC
2012,7,12,Westlock,AB
2012,7,12,Elmira,ON
2012,7,12,Point Edward,ON
2012,7,12,Vancouver,BC
2012,7,12,Vancouver,BC
2012,7,12,Vancouver,BC
2012,7,12,London,ON
2012,7,12,Moncton,NB
2012,7,13,Lake Newell,AB
2012,7,13,Fort Erie,ON
2012,7,13,Port Elgin,ON
2012,7,13,Truro,NS
2012,7,13,Winnipeg,MB
2012,7,13,Winnipeg,MB
2012,7,13,Calgary,AB
2012,7,13,Sorel-Tracy,PQ
2012,7,14,Medicine Hat,AB
2012,7,14,Medicine Hat,AB
2012,7,14,Medicine Hat,AB
2012,7,14,Chapleau,ON
2012,7,14,Saint-Zotique,PQ
2012,7,14,Windsor,ON
2012,7,14,Brantford,ON
2012,7,14,London,ON
2012,7,14,Amberley,ON
2012,7,14,Monetville,ON
2012,7,14,Grand Bend,ON
2012,7,14,Vancouver,BC
2012,7,14,Winnipeg,MB
2012,7,14,Winnipeg,MB
2012,7,14,Milton,ON
2012,7,14,Oakville,ON
2012,7,14,Oakville,ON
2012,7,14,Oakville,ON
2012,7,14,Winnipeg,MB
2012,7,14,Winnipeg,MB
2012,7,14,Courtenay,BC
2012,7,14,St. Catharines,ON
2012,7,14,Vancouver,BC
2012,7,14,Windsor,ON
2012,7,15,Moose Jaw,SK
2012,7,15,Oakville,ON
2012,7,16,Cherryville,BC
2012,7,16,Mississauga,ON
2012,7,16,Pickering,ON
2012,7,16,Vancouver,BC
2012,7,16,Tuwanek,BC
2012,7,16,Pickering,ON
2012,7,17,Kaslo,BC
2012,7,17,Windsor,ON
2012,7,17,Windsor,ON
2012,7,17,Windsor,ON
2012,7,18,Kitchener,ON
2012,7,18,Gananoque,PQ
2012,7,18,Calgary,AB
2012,7,18,Barrie,ON
2012,7,18,Burnaby,BC
2012,7,19,Mississauga,ON
2012,7,19,Burlington,ON
2012,7,19,Royston,BC
2012,7,19,Winnipeg,MB
2012,7,19,Vancouver,BC
2012,7,19,Vancouver,BC
2012,7,19,Vancouver,BC
2012,7,19,North Bay,ON
2012,7,19,Petawawa,ON
2012,7,20,Prince Albert,SK
2012,7,20,Windsor,ON
2012,7,20,Cambridge,ON
2012,7,20,La Prairie,PQ
2012,7,20,Vancouver,BC
2012,7,21,Montreal,PQ
2012,7,21,Montreal,PQ
2012,7,21,Pemberton,BC
2012,7,21,Welland,ON
2012,7,21,Lac du Bonnet,MB
2012,7,21,Melita,MB
2012,7,21,Terrace,BC
2012,7,21,Vernon,BC
2012,7,21,Cobourg,ON
2012,7,21,Prince George,BC
2012,7,21,Vancouver,BC
2012,7,21,Calgary,AB
2012,7,21,Chestermere,AB
2012,7,21,Hamilton,ON
2012,7,21,Long Point,ON
2012,7,21,Prince Edward,ON
2012,7,21,Winnipeg,MB
2012,7,22,Timmins,ON
2012,7,22,Toronto,ON
2012,7,22,Guelph,ON
2012,7,22,Calgary,AB
2012,7,22,Halifax,NS
2012,7,22,Calgary,AB
2012,7,22,Deer Lake,NF
2012,7,23,St-Eustache,PQ
2012,7,23,Sherwood Park,AB
2012,7,23,Windsor,ON
2012,7,24,Oakville,ON
2012,7,24,London,ON
2012,7,24,Ottawa,ON
2012,7,24,Mission,BC
2012,7,24,Mission,BC
2012,7,24,La Salle,MB
2012,7,24,Burns Lake,BC
2012,7,24,London,ON
2012,7,24,Vancouver,BC
2012,7,25,Eagle River,BC
2012,7,25,London,ON
2012,7,25,London,ON
2012,7,25,Sussex,NB
2012,7,25,Winkler,MB
2012,7,25,Kelowna,BC
2012,7,26,Vancouver,BC
2012,7,26,Saint-Hermas,PQ
2012,7,26,Gatineau,PQ
2012,7,26,Brampton,ON
2012,7,26,Chandler,PQ
2012,7,26,Edmonton,AB
2012,7,26,Mattawa,ON
2012,7,27,Calgary,AB
2012,7,27,Winnipeg,MB
2012,7,27,Pickering,ON
2012,7,27,Mississauga,ON
2012,7,27,Scarborough,ON
2012,7,27,Grande Prairie,AB
2012,7,28,Alliston,ON
2012,7,28,Sault Ste. Marie,ON
2012,7,28,Peachland,BC
2012,7,28,Burlington,ON
2012,7,28,Hay Lakes,AB
2012,7,28,Burlington,ON
2012,7,28,Cambridge,ON
2012,7,28,Burlington,ON
2012,7,28,Corunna,ON
2012,7,28,Corunna,ON
2012,7,28,Mississauga,ON
2012,7,28,Montreal,PQ
2012,7,28,Grand Bend,ON
2012,7,28,Oshawa,ON
2012,7,28,Scarborough,ON
2012,7,28,Bobcaygeon,ON
2012,7,28,Wokas Lake,BC
2012,7,28,Falcon Lake,MB
2012,7,29,Courtice,ON
2012,7,29,Devon,AB
2012,7,29,Point Verde,NF
2012,7,29,Toronto,ON
2012,7,29,Mississauga,ON
2012,7,29,Surrey,BC
2012,7,29,Mississauga,ON
2012,7,29,Edmonton,AB
2012,7,30,Oshawa,ON
2012,7,30,Burlington,ON
2012,7,30,Limoges,ON
2012,7,30,Vancouver,BC
2012,7,30,Oakville,ON
2012,7,30,Oakville,ON
2012,7,30,Woodstock,NB
2012,7,30,Oakville,ON
2012,7,30,Winnipeg,MB
2012,7,31,Gatineau,PQ
2012,7,31,Lafontaine,ON
2012,7,31,Last Mountain Lake,SK
2012,7,31,Woodstock,ON
2012,7,31,Edmonton,AB
2012,8,1,Markinch,SK
2012,8,1,Moose Jaw,SK
2012,8,1,Grand Bend,ON
2012,8,1,Calgary,AB
2012,8,1,Lunenburg,NS
